token	negative	positive	
customer	0.00017784101013693747	0.0009178522257916473	
daily	0.00017784101013693747	0.0004589261128958236	
dance	0.00017784101013693747	0.0004589261128958236	
dancing	0.00017784101013693747	0.0004589261128958236	
dark	0.00017784101013693747	0.0004589261128958236	
decent	0.00017784101013693747	0.0006883891693437356	
deck	0.00017784101013693747	0.0006883891693437356	
decorated	0.00017784101013693747	0.0004589261128958236	
deep-fried	0.00017784101013693747	0.0004589261128958236	
definite	0.00017784101013693747	0.0004589261128958236	
delivery	0.00017784101013693747	0.0004589261128958236	
depending	0.00017784101013693747	0.0004589261128958236	
describe	0.00017784101013693747	0.0004589261128958236	
deserves	0.00017784101013693747	0.0004589261128958236	
desserts	0.00017784101013693747	0.0004589261128958236	
devine	0.00017784101013693747	0.0004589261128958236	
dinners	0.00017784101013693747	0.0004589261128958236	
dip	0.00017784101013693747	0.0004589261128958236	
disappoint	0.00017784101013693747	0.0004589261128958236	
discount	0.00017784101013693747	0.0004589261128958236	
doing	0.00017784101013693747	0.0006883891693437356	
dominoes	0.00017784101013693747	0.0004589261128958236	
door	0.00017784101013693747	0.0004589261128958236	
dough	0.00017784101013693747	0.0004589261128958236	
downtown	0.00017784101013693747	0.0004589261128958236	
drama	0.00017784101013693747	0.0004589261128958236	
drop	0.00017784101013693747	0.0004589261128958236	
east	0.00017784101013693747	0.0004589261128958236	
edgy	0.00017784101013693747	0.0004589261128958236	
einstein	0.00017784101013693747	0.0004589261128958236	
empire	0.00017784101013693747	0.0004589261128958236	
encircling	0.00017784101013693747	0.0004589261128958236	
enjoy	0.00017784101013693747	0.0004589261128958236	
enjoyed	0.00017784101013693747	0.0006883891693437356	
enter	0.00017784101013693747	0.0004589261128958236	
espresso	0.00017784101013693747	0.0004589261128958236	
ethic	0.00017784101013693747	0.0004589261128958236	
everything	0.00017784101013693747	0.0004589261128958236	
excellent	0.00017784101013693747	0.0006883891693437356	
exciting	0.00017784101013693747	0.0004589261128958236	
exotic	0.00017784101013693747	0.0004589261128958236	
expected	0.00017784101013693747	0.0004589261128958236	
extensive	0.00017784101013693747	0.0004589261128958236	
extravaganzaburger	0.00017784101013693747	0.0004589261128958236	
fan	0.00017784101013693747	0.0004589261128958236	
fantastic	0.00017784101013693747	0.0004589261128958236	
far	0.00017784101013693747	0.0004589261128958236	
fast	0.00017784101013693747	0.0004589261128958236	
feel	0.00017784101013693747	0.0009178522257916473	
feeling	0.00017784101013693747	0.0006883891693437356	
fell	0.00017784101013693747	0.0004589261128958236	
few	0.00017784101013693747	0.0009178522257916473	
fish	0.00017784101013693747	0.0006883891693437356	
flavors	0.00017784101013693747	0.001147315282239559	
flying	0.00017784101013693747	0.0004589261128958236	
france	0.00017784101013693747	0.0004589261128958236	
francisco	0.00017784101013693747	0.0004589261128958236	
freedom	0.00017784101013693747	0.0004589261128958236	
frizzante	0.00017784101013693747	0.0004589261128958236	
full	0.00017784101013693747	0.0006883891693437356	
gannon’s	0.00017784101013693747	0.0004589261128958236	
garbage	0.00017784101013693747	0.0004589261128958236	
gave	0.00017784101013693747	0.0004589261128958236	
gently	0.00017784101013693747	0.0004589261128958236	
girlfriend	0.00017784101013693747	0.0004589261128958236	
gives	0.00017784101013693747	0.0004589261128958236	
gloomy	0.00017784101013693747	0.0004589261128958236	
goes	0.00017784101013693747	0.0004589261128958236	
grill	0.00017784101013693747	0.0006883891693437356	
grind	0.00017784101013693747	0.0004589261128958236	
guides	0.00017784101013693747	0.0004589261128958236	
halo	0.00017784101013693747	0.0004589261128958236	
hang	0.00017784101013693747	0.0004589261128958236	
hanging	0.00017784101013693747	0.0004589261128958236	
happily	0.00017784101013693747	0.0004589261128958236	
helpful	0.00017784101013693747	0.0004589261128958236	
hibachi	0.00017784101013693747	0.0006883891693437356	
highest	0.00017784101013693747	0.0004589261128958236	
homemade	0.00017784101013693747	0.0006883891693437356	
hometown	0.00017784101013693747	0.0004589261128958236	
homework	0.00017784101013693747	0.0004589261128958236	
homey	0.00017784101013693747	0.0004589261128958236	
hot	0.00017784101013693747	0.0009178522257916473	
hotel	0.00017784101013693747	0.0006883891693437356	
house	0.00017784101013693747	0.0006883891693437356	
hudson	0.00017784101013693747	0.0006883891693437356	
huge	0.00017784101013693747	0.0006883891693437356	
icing	0.00017784101013693747	0.0004589261128958236	
ideally	0.00017784101013693747	0.0004589261128958236	
ifyou	0.00017784101013693747	0.0004589261128958236	
imagine	0.00017784101013693747	0.0004589261128958236	
ingredients	0.00017784101013693747	0.001147315282239559	
innovative	0.00017784101013693747	0.0004589261128958236	
ipas	0.00017784101013693747	0.0004589261128958236	
isle	0.00017784101013693747	0.0004589261128958236	
italian	0.00017784101013693747	0.0006883891693437356	
italy	0.00017784101013693747	0.0006883891693437356	
joe	0.00017784101013693747	0.0006883891693437356	
joey	0.00017784101013693747	0.0004589261128958236	
kaap	0.00017784101013693747	0.0006883891693437356	
kicked	0.00017784101013693747	0.0004589261128958236	
kid	0.00017784101013693747	0.0006883891693437356	
knows	0.00017784101013693747	0.0004589261128958236	
laid	0.00017784101013693747	0.0004589261128958236	
lasagna	0.00017784101013693747	0.0006883891693437356	
layer	0.00017784101013693747	0.0006883891693437356	
leaf	0.00017784101013693747	0.0006883891693437356	
light	0.00017784101013693747	0.0006883891693437356	
liked	0.00017784101013693747	0.0009178522257916473	
list	0.00017784101013693747	0.0006883891693437356	
lived	0.00017784101013693747	0.0004589261128958236	
living	0.00017784101013693747	0.0004589261128958236	
lobby	0.00017784101013693747	0.0006883891693437356	
locally	0.00017784101013693747	0.0004589261128958236	
located	0.00017784101013693747	0.0004589261128958236	
location	0.00017784101013693747	0.0004589261128958236	
london	0.00017784101013693747	0.0006883891693437356	
love	0.00017784101013693747	0.0013767783386874702	
lovers	0.00017784101013693747	0.0004589261128958236	
loves	0.00017784101013693747	0.0004589261128958236	
mac	0.00017784101013693747	0.0004589261128958236	
makes	0.00017784101013693747	0.0013767783386874702	
manhattan	0.00017784101013693747	0.0006883891693437356	
margaritas--which	0.00017784101013693747	0.0004589261128958236	
marinara	0.00017784101013693747	0.0004589261128958236	
maryland	0.00017784101013693747	0.0004589261128958236	
mashed	0.00017784101013693747	0.0004589261128958236	
matador	0.00017784101013693747	0.0006883891693437356	
material	0.00017784101013693747	0.0004589261128958236	
meat	0.00017784101013693747	0.0006883891693437356	
meats	0.00017784101013693747	0.0004589261128958236	
meeting	0.00017784101013693747	0.0004589261128958236	
melting	0.00017784101013693747	0.0004589261128958236	
michelin	0.00017784101013693747	0.0006883891693437356	
milkshakes	0.00017784101013693747	0.0004589261128958236	
miso	0.00017784101013693747	0.0004589261128958236	
monkey	0.00017784101013693747	0.0004589261128958236	
morning	0.00017784101013693747	0.0006883891693437356	
mother	0.00017784101013693747	0.0006883891693437356	
munchies	0.00017784101013693747	0.0004589261128958236	
named	0.00017784101013693747	0.0004589261128958236	
needed	0.00017784101013693747	0.0004589261128958236	
never-ending	0.00017784101013693747	0.0004589261128958236	
next	0.00017784101013693747	0.0004589261128958236	
nicely	0.00017784101013693747	0.0004589261128958236	
noodle	0.00017784101013693747	0.0013767783386874702	
nyc	0.00017784101013693747	0.0006883891693437356	
obnoxious	0.00017784101013693747	0.0004589261128958236	
offer	0.00017784101013693747	0.0004589261128958236	
onion	0.00017784101013693747	0.0004589261128958236	
online	0.00017784101013693747	0.0004589261128958236	
options	0.00017784101013693747	0.0004589261128958236	
ore	0.00017784101013693747	0.0004589261128958236	
oriental	0.00017784101013693747	0.0004589261128958236	
originally	0.00017784101013693747	0.0004589261128958236	
outdoor	0.00017784101013693747	0.0004589261128958236	
over-whelming	0.00017784101013693747	0.0004589261128958236	
overpriced	0.00017784101013693747	0.0004589261128958236	
owned	0.00017784101013693747	0.0004589261128958236	
owners	0.00017784101013693747	0.0004589261128958236	
palace	0.00017784101013693747	0.0004589261128958236	
park	0.00017784101013693747	0.0004589261128958236	
passionate	0.00017784101013693747	0.0004589261128958236	
pastablities	0.00017784101013693747	0.0004589261128958236	
pastas	0.00017784101013693747	0.0004589261128958236	
paste	0.00017784101013693747	0.0004589261128958236	
patient	0.00017784101013693747	0.0004589261128958236	
pepperoni	0.00017784101013693747	0.0004589261128958236	
peppers	0.00017784101013693747	0.0004589261128958236	
perfection	0.00017784101013693747	0.0004589261128958236	
perplexing	0.00017784101013693747	0.0004589261128958236	
phish	0.00017784101013693747	0.0004589261128958236	
piano	0.00017784101013693747	0.0004589261128958236	
pick	0.00017784101013693747	0.0009178522257916473	
pictures	0.00017784101013693747	0.0004589261128958236	
pieces	0.00017784101013693747	0.0004589261128958236	
pitcher	0.00017784101013693747	0.0004589261128958236	
places	0.00017784101013693747	0.0004589261128958236	
planet	0.00017784101013693747	0.0004589261128958236	
played	0.00017784101013693747	0.0004589261128958236	
pointers	0.00017784101013693747	0.0004589261128958236	
portal	0.00017784101013693747	0.0004589261128958236	
portions	0.00017784101013693747	0.0004589261128958236	
potatoes	0.00017784101013693747	0.0004589261128958236	
prefer	0.00017784101013693747	0.0004589261128958236	
presentation	0.00017784101013693747	0.0004589261128958236	
processed	0.00017784101013693747	0.0004589261128958236	
promising	0.00017784101013693747	0.0004589261128958236	
provide	0.00017784101013693747	0.0004589261128958236	
pudding	0.00017784101013693747	0.0004589261128958236	
pumpkin	0.00017784101013693747	0.0004589261128958236	
questions	0.00017784101013693747	0.0004589261128958236	
quiet	0.00017784101013693747	0.0004589261128958236	
reason	0.00017784101013693747	0.0004589261128958236	
reccommend	0.00017784101013693747	0.0004589261128958236	
recommendation	0.00017784101013693747	0.0004589261128958236	
recommendations	0.00017784101013693747	0.0004589261128958236	
regret	0.00017784101013693747	0.0004589261128958236	
regular	0.00017784101013693747	0.0004589261128958236	
restaurants	0.00017784101013693747	0.0013767783386874702	
ribs	0.00017784101013693747	0.0004589261128958236	
rice	0.00017784101013693747	0.0009178522257916473	
rich	0.00017784101013693747	0.0004589261128958236	
ricotta	0.00017784101013693747	0.0004589261128958236	
rim	0.00017784101013693747	0.0006883891693437356	
river	0.00017784101013693747	0.0009178522257916473	
rochester	0.00017784101013693747	0.0004589261128958236	
rocks	0.00017784101013693747	0.0004589261128958236	
rooftop	0.00017784101013693747	0.0004589261128958236	
ruby	0.00017784101013693747	0.0004589261128958236	
san	0.00017784101013693747	0.0004589261128958236	
sangria	0.00017784101013693747	0.0004589261128958236	
sauce/toppings	0.00017784101013693747	0.0004589261128958236	
says	0.00017784101013693747	0.0004589261128958236	
scoop	0.00017784101013693747	0.0004589261128958236	
seafood	0.00017784101013693747	0.0004589261128958236	
seating	0.00017784101013693747	0.0004589261128958236	
sending	0.00017784101013693747	0.0004589261128958236	
serene	0.00017784101013693747	0.0004589261128958236	
settle	0.00017784101013693747	0.0004589261128958236	
sharp	0.00017784101013693747	0.0004589261128958236	
shot	0.00017784101013693747	0.0004589261128958236	
show	0.00017784101013693747	0.0004589261128958236	
sichuanese	0.00017784101013693747	0.0004589261128958236	
sides	0.00017784101013693747	0.0004589261128958236	
simple	0.00017784101013693747	0.0004589261128958236	
sister	0.00017784101013693747	0.0009178522257916473	
situated	0.00017784101013693747	0.0004589261128958236	
skiing	0.00017784101013693747	0.0004589261128958236	
small	0.00017784101013693747	0.0006883891693437356	
smile	0.00017784101013693747	0.0006883891693437356	
smiling	0.00017784101013693747	0.0006883891693437356	
smooth	0.00017784101013693747	0.0006883891693437356	
soco	0.00017784101013693747	0.0004589261128958236	
soft	0.00017784101013693747	0.0009178522257916473	
someones	0.00017784101013693747	0.0004589261128958236	
soon	0.00017784101013693747	0.0004589261128958236	
soooooooo	0.00017784101013693747	0.0004589261128958236	
sound	0.00017784101013693747	0.0004589261128958236	
sour	0.00017784101013693747	0.0004589261128958236	
space	0.00017784101013693747	0.0004589261128958236	
speak	0.00017784101013693747	0.0004589261128958236	
speed	0.00017784101013693747	0.0004589261128958236	
spend	0.00017784101013693747	0.0004589261128958236	
spice	0.00017784101013693747	0.0004589261128958236	
spicy	0.00017784101013693747	0.0006883891693437356	
spinach	0.00017784101013693747	0.0006883891693437356	
spins	0.00017784101013693747	0.0004589261128958236	
standards	0.00017784101013693747	0.0004589261128958236	
star	0.00017784101013693747	0.0004589261128958236	
start	0.00017784101013693747	0.0004589261128958236	
states	0.00017784101013693747	0.0006883891693437356	
status	0.00017784101013693747	0.0004589261128958236	
sticky	0.00017784101013693747	0.0004589261128958236	
stokes	0.00017784101013693747	0.0004589261128958236	
strawberry	0.00017784101013693747	0.0004589261128958236	
strips	0.00017784101013693747	0.0004589261128958236	
stronghearts	0.00017784101013693747	0.0004589261128958236	
style	0.00017784101013693747	0.0004589261128958236	
superb	0.00017784101013693747	0.0004589261128958236	
superlative	0.00017784101013693747	0.0004589261128958236	
sushi	0.00017784101013693747	0.001147315282239559	
taking	0.00017784101013693747	0.0004589261128958236	
talked	0.00017784101013693747	0.0006883891693437356	
tasted	0.00017784101013693747	0.0006883891693437356	
tastes	0.00017784101013693747	0.0004589261128958236	
tasty	0.00017784101013693747	0.0004589261128958236	
terrific	0.00017784101013693747	0.0004589261128958236	
themed	0.00017784101013693747	0.0004589261128958236	
throughout	0.00017784101013693747	0.0004589261128958236	
thumbs	0.00017784101013693747	0.0004589261128958236	
tofurky	0.00017784101013693747	0.0004589261128958236	
together	0.00017784101013693747	0.0006883891693437356	
tomato	0.00017784101013693747	0.0004589261128958236	
topping	0.00017784101013693747	0.0004589261128958236	
toppings	0.00017784101013693747	0.0004589261128958236	
tower	0.00017784101013693747	0.0006883891693437356	
town	0.00017784101013693747	0.0009178522257916473	
treat	0.00017784101013693747	0.0004589261128958236	
trees	0.00017784101013693747	0.0006883891693437356	
trouble	0.00017784101013693747	0.0004589261128958236	
tuesday	0.00017784101013693747	0.0004589261128958236	
twin	0.00017784101013693747	0.0006883891693437356	
types	0.00017784101013693747	0.0004589261128958236	
tyu	0.00017784101013693747	0.0004589261128958236	
ultra-luxurious	0.00017784101013693747	0.0004589261128958236	
unanimously	0.00017784101013693747	0.0004589261128958236	
unique	0.00017784101013693747	0.0004589261128958236	
united	0.00017784101013693747	0.0006883891693437356	
uptown	0.00017784101013693747	0.0004589261128958236	
value	0.00017784101013693747	0.0004589261128958236	
vanilla	0.00017784101013693747	0.0004589261128958236	
varieties	0.00017784101013693747	0.0004589261128958236	
various	0.00017784101013693747	0.0004589261128958236	
vegan	0.00017784101013693747	0.0004589261128958236	
vegetarian	0.00017784101013693747	0.0004589261128958236	
version	0.00017784101013693747	0.0004589261128958236	
view	0.00017784101013693747	0.0009178522257916473	
views	0.00017784101013693747	0.0006883891693437356	
vine	0.00017784101013693747	0.0004589261128958236	
visiting	0.00017784101013693747	0.0006883891693437356	
visits	0.00017784101013693747	0.0004589261128958236	
warmly	0.00017784101013693747	0.0004589261128958236	
watched	0.00017784101013693747	0.0004589261128958236	
weird	0.00017784101013693747	0.0004589261128958236	
west	0.00017784101013693747	0.0004589261128958236	
whom	0.00017784101013693747	0.0004589261128958236	
wifi	0.00017784101013693747	0.0004589261128958236	
wings	0.00017784101013693747	0.0004589261128958236	
within	0.00017784101013693747	0.0004589261128958236	
words	0.00017784101013693747	0.0006883891693437356	
world	0.00017784101013693747	0.0006883891693437356	
worrying	0.00017784101013693747	0.0004589261128958236	
wqr	0.00017784101013693747	0.0004589261128958236	
yuenan	0.00017784101013693747	0.0004589261128958236	
