token	fake	true	
grease	0.0001945903872348706	0.0004130524576621232	
greesy	0.0001945903872348706	0.0004130524576621232	
grind	0.0001945903872348706	0.0004130524576621232	
grocery	0.0001945903872348706	0.0008261049153242466	
groups	0.0001945903872348706	0.0004130524576621232	
gulab	0.0001945903872348706	0.0004130524576621232	
guy	0.0001945903872348706	0.0004130524576621232	
hair	0.0001945903872348706	0.0004130524576621232	
haircut	0.0001945903872348706	0.0004130524576621232	
halo	0.0001945903872348706	0.0004130524576621232	
hang	0.0001945903872348706	0.0004130524576621232	
hanging	0.0001945903872348706	0.0004130524576621232	
hangout	0.0001945903872348706	0.0004130524576621232	
haphazardly	0.0001945903872348706	0.0004130524576621232	
happens	0.0001945903872348706	0.0004130524576621232	
happily	0.0001945903872348706	0.0004130524576621232	
health	0.0001945903872348706	0.0004130524576621232	
hear	0.0001945903872348706	0.0004130524576621232	
heat	0.0001945903872348706	0.0004130524576621232	
highest	0.0001945903872348706	0.0004130524576621232	
hindi	0.0001945903872348706	0.0004130524576621232	
hometown	0.0001945903872348706	0.0004130524576621232	
homework	0.0001945903872348706	0.0004130524576621232	
homey	0.0001945903872348706	0.0004130524576621232	
horrified	0.0001945903872348706	0.0004130524576621232	
hotel	0.0001945903872348706	0.000619578686493185	
house	0.0001945903872348706	0.000619578686493185	
huge	0.0001945903872348706	0.000619578686493185	
hut	0.0001945903872348706	0.0004130524576621232	
idea	0.0001945903872348706	0.000619578686493185	
ifyou	0.0001945903872348706	0.0004130524576621232	
ignore	0.0001945903872348706	0.0004130524576621232	
ignored	0.0001945903872348706	0.0008261049153242466	
imagine	0.0001945903872348706	0.0004130524576621232	
immediately	0.0001945903872348706	0.0004130524576621232	
impatient	0.0001945903872348706	0.0004130524576621232	
impossible	0.0001945903872348706	0.0004130524576621232	
incidentally	0.0001945903872348706	0.0004130524576621232	
indians	0.0001945903872348706	0.0004130524576621232	
inside	0.0001945903872348706	0.000619578686493185	
ipas	0.0001945903872348706	0.0004130524576621232	
iron	0.0001945903872348706	0.0004130524576621232	
irony	0.0001945903872348706	0.0004130524576621232	
isn	0.0001945903872348706	0.000619578686493185	
isolated	0.0001945903872348706	0.0004130524576621232	
items	0.0001945903872348706	0.0004130524576621232	
jaam	0.0001945903872348706	0.0004130524576621232	
jaljeera	0.0001945903872348706	0.0004130524576621232	
jersey	0.0001945903872348706	0.000619578686493185	
joe	0.0001945903872348706	0.000619578686493185	
keep	0.0001945903872348706	0.000619578686493185	
kicked	0.0001945903872348706	0.0004130524576621232	
kinda	0.0001945903872348706	0.000619578686493185	
kneed	0.0001945903872348706	0.0004130524576621232	
knows	0.0001945903872348706	0.0004130524576621232	
konami	0.0001945903872348706	0.0004130524576621232	
large	0.0001945903872348706	0.000619578686493185	
lemongrass	0.0001945903872348706	0.000619578686493185	
likes	0.0001945903872348706	0.0004130524576621232	
limited	0.0001945903872348706	0.0004130524576621232	
liquid	0.0001945903872348706	0.0004130524576621232	
listening	0.0001945903872348706	0.0004130524576621232	
loads	0.0001945903872348706	0.0004130524576621232	
locally	0.0001945903872348706	0.0004130524576621232	
located	0.0001945903872348706	0.0004130524576621232	
longer	0.0001945903872348706	0.0004130524576621232	
look	0.0001945903872348706	0.000619578686493185	
lounge	0.0001945903872348706	0.0004130524576621232	
loved	0.0001945903872348706	0.0004130524576621232	
lovers	0.0001945903872348706	0.0004130524576621232	
luke	0.0001945903872348706	0.0004130524576621232	
makes	0.0001945903872348706	0.0012391573729863688	
mango	0.0001945903872348706	0.0004130524576621232	
manhattan	0.0001945903872348706	0.000619578686493185	
margaritas--which	0.0001945903872348706	0.0004130524576621232	
marinara	0.0001945903872348706	0.0004130524576621232	
maryland	0.0001945903872348706	0.0004130524576621232	
matador	0.0001945903872348706	0.000619578686493185	
material	0.0001945903872348706	0.0004130524576621232	
matter	0.0001945903872348706	0.0004130524576621232	
maybe	0.0001945903872348706	0.000619578686493185	
meeting	0.0001945903872348706	0.0004130524576621232	
miso	0.0001945903872348706	0.0004130524576621232	
mixed	0.0001945903872348706	0.0004130524576621232	
mom	0.0001945903872348706	0.0004130524576621232	
monkey	0.0001945903872348706	0.0004130524576621232	
morning	0.0001945903872348706	0.000619578686493185	
munchies	0.0001945903872348706	0.0004130524576621232	
nacho	0.0001945903872348706	0.0004130524576621232	
named	0.0001945903872348706	0.0004130524576621232	
narrow	0.0001945903872348706	0.0004130524576621232	
nasty	0.0001945903872348706	0.0004130524576621232	
neighbors	0.0001945903872348706	0.0004130524576621232	
neither	0.0001945903872348706	0.0004130524576621232	
never-ending	0.0001945903872348706	0.0004130524576621232	
next	0.0001945903872348706	0.0004130524576621232	
noisy	0.0001945903872348706	0.0008261049153242466	
norm	0.0001945903872348706	0.0004130524576621232	
number	0.0001945903872348706	0.0004130524576621232	
o	0.0001945903872348706	0.0004130524576621232	
offer	0.0001945903872348706	0.0004130524576621232	
offered	0.0001945903872348706	0.0004130524576621232	
offerings	0.0001945903872348706	0.0004130524576621232	
old	0.0001945903872348706	0.0008261049153242466	
online	0.0001945903872348706	0.0004130524576621232	
only	0.0001945903872348706	0.0008261049153242466	
opened	0.0001945903872348706	0.0004130524576621232	
options	0.0001945903872348706	0.0004130524576621232	
originally	0.0001945903872348706	0.0004130524576621232	
over-whelming	0.0001945903872348706	0.0004130524576621232	
owned	0.0001945903872348706	0.0004130524576621232	
owner	0.0001945903872348706	0.000619578686493185	
owners	0.0001945903872348706	0.0004130524576621232	
packed	0.0001945903872348706	0.0008261049153242466	
palace	0.0001945903872348706	0.0004130524576621232	
par	0.0001945903872348706	0.0004130524576621232	
pass	0.0001945903872348706	0.0004130524576621232	
passed	0.0001945903872348706	0.0004130524576621232	
passionate	0.0001945903872348706	0.0004130524576621232	
pastablities	0.0001945903872348706	0.0004130524576621232	
pastas	0.0001945903872348706	0.0004130524576621232	
paste	0.0001945903872348706	0.0004130524576621232	
peak	0.0001945903872348706	0.0004130524576621232	
peeves	0.0001945903872348706	0.0004130524576621232	
people-walking-all-over	0.0001945903872348706	0.0004130524576621232	
pepper	0.0001945903872348706	0.0008261049153242466	
pepperoni	0.0001945903872348706	0.0004130524576621232	
perceived	0.0001945903872348706	0.0004130524576621232	
perfection	0.0001945903872348706	0.0004130524576621232	
personally	0.0001945903872348706	0.0004130524576621232	
phish	0.0001945903872348706	0.0004130524576621232	
piano	0.0001945903872348706	0.0004130524576621232	
placed	0.0001945903872348706	0.000619578686493185	
places	0.0001945903872348706	0.0004130524576621232	
plateful	0.0001945903872348706	0.0004130524576621232	
played	0.0001945903872348706	0.0004130524576621232	
playing	0.0001945903872348706	0.0004130524576621232	
pocket	0.0001945903872348706	0.0004130524576621232	
police	0.0001945903872348706	0.000619578686493185	
pop	0.0001945903872348706	0.0004130524576621232	
pork	0.0001945903872348706	0.000619578686493185	
portal	0.0001945903872348706	0.0004130524576621232	
portions	0.0001945903872348706	0.0004130524576621232	
poured	0.0001945903872348706	0.000619578686493185	
powered	0.0001945903872348706	0.0004130524576621232	
prejudices	0.0001945903872348706	0.0004130524576621232	
presentation	0.0001945903872348706	0.0004130524576621232	
pressed	0.0001945903872348706	0.000619578686493185	
pressured	0.0001945903872348706	0.0004130524576621232	
previous	0.0001945903872348706	0.0004130524576621232	
probably	0.0001945903872348706	0.0004130524576621232	
process	0.0001945903872348706	0.0004130524576621232	
processed	0.0001945903872348706	0.0004130524576621232	
promising	0.0001945903872348706	0.0004130524576621232	
promising--	0.0001945903872348706	0.0004130524576621232	
promptly	0.0001945903872348706	0.0004130524576621232	
proprietary	0.0001945903872348706	0.0004130524576621232	
prosecco	0.0001945903872348706	0.000619578686493185	
provide	0.0001945903872348706	0.0004130524576621232	
pumpkin	0.0001945903872348706	0.0004130524576621232	
quantity	0.0001945903872348706	0.000619578686493185	
quickly	0.0001945903872348706	0.000619578686493185	
quiet	0.0001945903872348706	0.0004130524576621232	
rate	0.0001945903872348706	0.0004130524576621232	
rave	0.0001945903872348706	0.0004130524576621232	
reasons	0.0001945903872348706	0.0004130524576621232	
receive	0.0001945903872348706	0.0004130524576621232	
regret	0.0001945903872348706	0.0004130524576621232	
regrettably	0.0001945903872348706	0.0004130524576621232	
regular	0.0001945903872348706	0.0004130524576621232	
rely	0.0001945903872348706	0.0004130524576621232	
remember	0.0001945903872348706	0.0004130524576621232	
renaming	0.0001945903872348706	0.0004130524576621232	
replace	0.0001945903872348706	0.0004130524576621232	
reserve	0.0001945903872348706	0.0004130524576621232	
ribs	0.0001945903872348706	0.0004130524576621232	
ridiculously	0.0001945903872348706	0.0004130524576621232	
risotto	0.0001945903872348706	0.0004130524576621232	
roaming	0.0001945903872348706	0.0004130524576621232	
romantic	0.0001945903872348706	0.0004130524576621232	
rowdier	0.0001945903872348706	0.0004130524576621232	
ruby	0.0001945903872348706	0.0004130524576621232	
runny	0.0001945903872348706	0.0004130524576621232	
safe	0.0001945903872348706	0.0004130524576621232	
saltness	0.0001945903872348706	0.0004130524576621232	
samrat	0.0001945903872348706	0.000619578686493185	
san	0.0001945903872348706	0.0004130524576621232	
sandwich	0.0001945903872348706	0.000619578686493185	
saturday	0.0001945903872348706	0.0004130524576621232	
scrumptiously	0.0001945903872348706	0.0004130524576621232	
seafood	0.0001945903872348706	0.0004130524576621232	
seating	0.0001945903872348706	0.0004130524576621232	
seem	0.0001945903872348706	0.000619578686493185	
settle	0.0001945903872348706	0.0004130524576621232	
show	0.0001945903872348706	0.0004130524576621232	
shrimp	0.0001945903872348706	0.0008261049153242466	
sichuanese	0.0001945903872348706	0.0004130524576621232	
similar	0.0001945903872348706	0.0004130524576621232	
simple	0.0001945903872348706	0.0004130524576621232	
since	0.0001945903872348706	0.0004130524576621232	
single	0.0001945903872348706	0.0004130524576621232	
sister	0.0001945903872348706	0.0008261049153242466	
sit	0.0001945903872348706	0.0004130524576621232	
sizzling	0.0001945903872348706	0.000619578686493185	
skiing	0.0001945903872348706	0.0004130524576621232	
skillet	0.0001945903872348706	0.0004130524576621232	
slice	0.0001945903872348706	0.0004130524576621232	
slimy	0.0001945903872348706	0.0004130524576621232	
small	0.0001945903872348706	0.000619578686493185	
smelled	0.0001945903872348706	0.0004130524576621232	
smelly	0.0001945903872348706	0.0004130524576621232	
smile	0.0001945903872348706	0.000619578686493185	
smoke	0.0001945903872348706	0.0004130524576621232	
social	0.0001945903872348706	0.0004130524576621232	
soda	0.0001945903872348706	0.0004130524576621232	
somehow	0.0001945903872348706	0.0004130524576621232	
sometimes	0.0001945903872348706	0.0004130524576621232	
sommalier	0.0001945903872348706	0.0008261049153242466	
soothing	0.0001945903872348706	0.0004130524576621232	
sorbet	0.0001945903872348706	0.0004130524576621232	
sorry	0.0001945903872348706	0.0004130524576621232	
soul	0.0001945903872348706	0.0004130524576621232	
sound	0.0001945903872348706	0.0004130524576621232	
sounds	0.0001945903872348706	0.0004130524576621232	
space	0.0001945903872348706	0.0004130524576621232	
speed	0.0001945903872348706	0.0004130524576621232	
spiced	0.0001945903872348706	0.0004130524576621232	
spinach	0.0001945903872348706	0.000619578686493185	
spirit	0.0001945903872348706	0.000619578686493185	
split	0.0001945903872348706	0.0004130524576621232	
staffs	0.0001945903872348706	0.0004130524576621232	
stains	0.0001945903872348706	0.0004130524576621232	
stale	0.0001945903872348706	0.0004130524576621232	
starving	0.0001945903872348706	0.0004130524576621232	
states	0.0001945903872348706	0.000619578686493185	
status	0.0001945903872348706	0.0004130524576621232	
stomach	0.0001945903872348706	0.0004130524576621232	
stores	0.0001945903872348706	0.0004130524576621232	
strawberry	0.0001945903872348706	0.0004130524576621232	
stronghearts	0.0001945903872348706	0.0004130524576621232	
style	0.0001945903872348706	0.0004130524576621232	
sufficient	0.0001945903872348706	0.0004130524576621232	
suitable	0.0001945903872348706	0.000619578686493185	
sunday	0.0001945903872348706	0.0004130524576621232	
t-shirt	0.0001945903872348706	0.0004130524576621232	
tables	0.0001945903872348706	0.0010326311441553081	
tadka	0.0001945903872348706	0.0004130524576621232	
taking	0.0001945903872348706	0.0004130524576621232	
talking	0.0001945903872348706	0.000619578686493185	
task	0.0001945903872348706	0.0004130524576621232	
tasting	0.0001945903872348706	0.0004130524576621232	
tasty	0.0001945903872348706	0.0004130524576621232	
tgi	0.0001945903872348706	0.0004130524576621232	
thali	0.0001945903872348706	0.0004130524576621232	
thanks	0.0001945903872348706	0.0004130524576621232	
these	0.0001945903872348706	0.0004130524576621232	
thing	0.0001945903872348706	0.0008261049153242466	
through	0.0001945903872348706	0.0004130524576621232	
tip	0.0001945903872348706	0.000619578686493185	
tipped	0.0001945903872348706	0.000619578686493185	
tipping	0.0001945903872348706	0.0004130524576621232	
tofu	0.0001945903872348706	0.0012391573729863688	
tofu*	0.0001945903872348706	0.0004130524576621232	
told	0.0001945903872348706	0.0004130524576621232	
tomato	0.0001945903872348706	0.0004130524576621232	
topping	0.0001945903872348706	0.0004130524576621232	
train-wreck	0.0001945903872348706	0.0004130524576621232	
transparent	0.0001945903872348706	0.0004130524576621232	
treat	0.0001945903872348706	0.0004130524576621232	
treating	0.0001945903872348706	0.0004130524576621232	
tried	0.0001945903872348706	0.0004130524576621232	
tuesday	0.0001945903872348706	0.0004130524576621232	
tunes	0.0001945903872348706	0.0004130524576621232	
twice	0.0001945903872348706	0.0004130524576621232	
type	0.0001945903872348706	0.000619578686493185	
types	0.0001945903872348706	0.0004130524576621232	
tyu	0.0001945903872348706	0.0004130524576621232	
unable	0.0001945903872348706	0.0004130524576621232	
unanimously	0.0001945903872348706	0.0004130524576621232	
undercooked	0.0001945903872348706	0.0004130524576621232	
undoubtedly	0.0001945903872348706	0.0004130524576621232	
unfriendly	0.0001945903872348706	0.0004130524576621232	
unique	0.0001945903872348706	0.0004130524576621232	
united	0.0001945903872348706	0.000619578686493185	
university	0.0001945903872348706	0.0004130524576621232	
uptown	0.0001945903872348706	0.0004130524576621232	
utterly	0.0001945903872348706	0.000619578686493185	
value	0.0001945903872348706	0.0004130524576621232	
variety	0.0001945903872348706	0.0008261049153242466	
vegan	0.0001945903872348706	0.0004130524576621232	
vine	0.0001945903872348706	0.0004130524576621232	
virtually	0.0001945903872348706	0.000619578686493185	
visits	0.0001945903872348706	0.0004130524576621232	
wanted	0.0001945903872348706	0.0004130524576621232	
watery	0.0001945903872348706	0.0004130524576621232	
wearing	0.0001945903872348706	0.0004130524576621232	
west	0.0001945903872348706	0.0004130524576621232	
whom	0.0001945903872348706	0.0004130524576621232	
why	0.0001945903872348706	0.000619578686493185	
wifi	0.0001945903872348706	0.0004130524576621232	
wings	0.0001945903872348706	0.0004130524576621232	
winter	0.0001945903872348706	0.0004130524576621232	
woman	0.0001945903872348706	0.0004130524576621232	
won	0.0001945903872348706	0.0004130524576621232	
wondering	0.0001945903872348706	0.0004130524576621232	
worrying	0.0001945903872348706	0.0004130524576621232	
written	0.0001945903872348706	0.0004130524576621232	
wrote	0.0001945903872348706	0.0004130524576621232	
